phant_id,peak_x_mm,peak_y_mm,le_to_gt_mm,residual_x_mm,residual_y_mm,label,cf_at_peak,cf_background_ratio,area_fraction,dist_to_shell_center_mm,dist_to_ring_center_mm,dist_to_ring_center_ratio,local_scr_db,hessian_eigenratio,birads,scan_idx
A14F4,-0.5999999999999943,28.400000000000006,42.689811430832066,-23.099999999999994,35.900000000000006,0,0.12964271378830294,4.495879265542831,0.9888,28.406337321097915,28.406337321097915,0.6256902493633902,16.529838785874972,0.14957091217117646,2.0,2
A14F4,25.900000000000006,-11.099999999999994,4.951767361255978,3.4000000000000057,-3.5999999999999943,1,0.11880974818225258,4.120197693048899,0.9344,28.178360491696463,28.178360491696463,0.6206687332972789,16.22561059736325,0.1025066955754398,2.0,2
A14F4,-16.349999999999994,-3.3499999999999943,39.07102506973678,-38.849999999999994,4.150000000000006,0,0.1685224949575186,5.844217507148113,1.0,16.689667462235423,16.689667462235423,0.3676138207540842,16.209825004506847,0.36248241632822215,2.0,2
A14F4,-14.599999999999994,6.900000000000006,39.79660789564859,-37.099999999999994,14.400000000000006,0,0.16174113918684807,5.609041403216469,0.9424,16.148374531202823,16.148374531202823,0.3556910689692252,15.671455959709206,0.19435375052480253,2.0,2
A14F4,-0.3499999999999943,-26.099999999999994,29.463239808276338,-22.849999999999994,-18.599999999999994,0,0.1078456553790758,3.739969662153938,0.992,26.102346637802505,26.102346637802505,0.5749415558987336,14.84754474386988,0.08214027042653835,2.0,2
A14F4,-13.349999999999994,-13.599999999999994,36.36526502034599,-35.849999999999994,-6.099999999999994,0,0.13016478314757854,4.513984381357591,1.0,19.05734766435245,19.05734766435245,0.41976536705622136,13.373433609912267,0.15610217976611715,2.0,2
A14F4,0.9000000000000057,0.9000000000000057,24.8620192261208,23.400000000000006,8.400000000000006,0,0.9009853196137558,32.1006794105473,0.984,1.2727922061357937,1.2727922061357937,0.02803507061973114,37.83067197530147,0.9613273114233692,2.0,3
A14F4,-8.599999999999994,12.900000000000006,24.68542079851993,13.900000000000006,20.400000000000006,0,0.2574149919348692,9.170582960998905,0.9008,15.503870484495156,15.503870484495156,0.3414949445924043,22.376512949058707,0.2070908818346232,2.0,3
A14F4,11.150000000000006,-12.599999999999994,34.03428418521536,33.650000000000006,-5.099999999999994,0,0.2399674932592019,8.54898621070647,0.9712,16.825055720561522,16.825055720561522,0.3705959409815313,21.4193372259454,0.2512246369958127,2.0,3
A14F4,-2.0999999999999943,-14.849999999999994,21.683692028803588,20.400000000000006,-7.349999999999994,0,0.19535833960534135,6.959721191981091,0.936,14.997749831224676,14.997749831224676,0.3303469125820413,18.812330182381793,0.08188361013867453,2.0,3
A14F4,25.900000000000006,-11.349999999999994,48.55288353949743,48.400000000000006,-3.8499999999999943,0,0.12334407514046845,4.394145588231521,0.9136,28.27777395765091,28.27777395765091,0.6228584572169804,16.845336600830024,0.10043121967315215,2.0,3
A14F4,-12.349999999999994,-12.599999999999994,11.359247334220699,10.150000000000006,-5.099999999999994,1,0.15583613942137434,5.551700335798167,0.992,17.64319982316132,17.64319982316132,0.38861673619298065,16.36025281934064,0.20602364401463907,2.0,3
A14F4,-0.8499999999999943,27.900000000000006,41.49557205293115,21.650000000000006,35.400000000000006,0,0.12611747482496313,4.4929497313784665,0.9904,27.912945025561175,27.912945025561175,0.6148225776555325,16.25927739713188,0.1814776800190889,2.0,3
A14F4,1.6500000000000057,16.400000000000006,33.976940709840264,24.150000000000006,23.900000000000006,0,0.14250777015602123,5.076865855622239,0.8784,16.482794059260712,16.482794059260712,0.3630571378691787,15.1312097032835,0.3392696414581451,2.0,3
A14F4,-2.3499999999999943,-25.099999999999994,26.754111833510752,20.150000000000006,-17.599999999999994,0,0.11025566173005434,3.9278633469251925,0.9456,25.209769931516625,25.209769931516625,0.5552812760245953,14.931145333195063,0.07385554512347052,2.0,3
A14F4,15.650000000000006,-2.3499999999999943,38.49603875725398,38.150000000000006,5.150000000000006,0,0.1391683988976568,4.957898154046269,0.8336,15.825454179896392,15.825454179896392,0.3485782859008016,14.519188753836971,0.14622693557343353,2.0,3
A3F12,-2.5999999999999943,-1.8499999999999943,32.50280757103915,-25.099999999999994,20.650000000000006,0,0.7998558711780744,38.32147630863956,0.952,3.1910029771217623,3.1910029771217623,0.0560808959072366,39.19889510535683,0.32663399390409564,2.0,4
A3F12,11.150000000000006,-12.349999999999994,15.226457237322148,-11.349999999999994,10.150000000000006,1,0.2572662610764622,12.325064455270805,0.9408,16.638659801798944,16.638659801798944,0.29241932867836457,24.578262713739804,0.24412439776375833,2.0,4
A3F12,-8.099999999999994,15.400000000000006,48.7110870336518,-30.599999999999994,37.900000000000006,0,0.22851098362152125,10.947429706346764,0.9424,17.400287353949075,17.400287353949075,0.3058046986634284,23.194324476795085,0.31435993265911577,2.0,4
A3F12,-13.849999999999994,-13.849999999999994,37.36502375216694,-36.349999999999994,8.650000000000006,0,0.18573004878882535,8.897855648531147,1.0,19.58685783886736,19.58685783886736,0.34423300244055116,21.583822539570576,0.23051248722340648,2.0,4
A3F12,-4.349999999999994,31.400000000000006,60.217377060114465,-26.849999999999994,53.900000000000006,0,0.1297970307609342,6.218210979785475,0.952,31.699881703249307,31.699881703249307,0.5571156714103569,18.923557000059887,0.13786346820483664,2.0,4
A3F12,25.900000000000006,-11.849999999999994,11.17955723631308,3.4000000000000057,10.650000000000006,1,0.12817902194972422,6.140695707281942,0.9216,28.482143528884905,28.482143528884905,0.5005649126341811,18.869410934765238,0.0861852711071345,2.0,4
A3F12,-16.599999999999994,5.150000000000006,47.88875128879432,-39.099999999999994,27.650000000000006,0,0.15044856433590895,7.207583158722658,0.928,17.380520705663564,17.380520705663564,0.3054573058991839,17.512696917356003,0.25537645990118263,2.0,4
A3F12,10.150000000000006,13.150000000000006,37.72857007626979,-12.349999999999994,35.650000000000006,0,0.13631178721589843,6.53031900969722,0.896,16.611592337882612,16.611592337882612,0.29194362632482623,17.385949707889942,0.13777687953645223,2.0,4
A3F12,-26.849999999999994,15.900000000000006,62.529852870449005,-49.349999999999994,38.400000000000006,0,0.11246362294997407,5.387806560214211,0.928,31.20468714792699,31.20468714792699,0.5484127794011774,16.925097351482474,0.05130026180315531,2.0,4
A3F12,0.9000000000000057,-17.349999999999994,22.20546104002346,-21.599999999999994,5.150000000000006,0,0.14091389847380265,6.7507965552710605,1.0,17.373327257609574,17.373327257609574,0.30533088326203117,16.59161751286995,0.22568301014587516,2.0,4
A3F12,-2.3499999999999943,-1.0999999999999943,41.605077815093686,20.150000000000006,36.400000000000006,0,0.7780187884261689,37.24931622542437,0.9536,2.594706149065817,2.594706149065817,0.045601162549487116,38.884592012129204,0.18564374203088582,2.0,5
A3F12,-8.099999999999994,16.150000000000006,55.54891988148825,14.400000000000006,53.650000000000006,0,0.2404256772985841,11.510261136638396,0.9344,18.06744309524732,18.06744309524732,0.31752975562824814,24.223136952033695,0.32453981276204136,2.0,5
A3F12,11.650000000000006,-11.849999999999994,42.7100105361729,34.150000000000006,25.650000000000006,0,0.24254879942546229,11.61190708772869,0.9504,16.617611139992412,16.617611139992412,0.2920494049207805,23.63617249024869,0.2825883122625483,2.0,5
A3F12,-14.349999999999994,-13.349999999999994,25.488134494309318,8.150000000000006,24.150000000000006,0,0.19108403526486212,9.148008086197024,1.0,19.599617343203406,19.599617343203406,0.3444572468049808,21.79192351821916,0.2756477077409114,2.0,5
A3F12,26.150000000000006,-11.099999999999994,55.35144532891622,48.650000000000006,26.400000000000006,0,0.1363648104465389,6.528328764129347,0.912,28.40831744401629,28.40831744401629,0.4992674418983531,19.661154381637086,0.09080565762205825,2.0,5
A3F12,-4.099999999999994,31.650000000000006,71.55614928152578,18.400000000000006,69.15,0,0.12525606288307048,5.996501780877538,0.9536,31.914455972176626,31.914455972176626,0.5608867481929108,18.66421361267042,0.10365070172349668,2.0,5
A3F12,10.650000000000006,12.900000000000006,60.32480832957533,33.150000000000006,50.400000000000006,0,0.14003307501566586,6.703945773906102,0.9008,16.728194762137374,16.728194762137374,0.29399287806919816,17.80278054840543,0.176388817931199,2.0,5
A3F12,-15.599999999999994,5.900000000000006,43.94507936049269,6.900000000000006,43.400000000000006,0,0.15149904661221947,7.252876399380834,0.896,16.678429182629877,16.678429182629877,0.2931182633151121,17.423231034351964,0.1758620035665754,2.0,5
A3F12,-27.099999999999994,15.900000000000006,53.59776114727182,-4.599999999999994,53.400000000000006,0,0.11043654752919022,5.287025110501576,0.952,31.42005728829914,31.42005728829914,0.5521978433795983,16.871248381922822,0.05981279115959634,2.0,5
A3F12,3.4000000000000057,-30.599999999999994,26.803357998579216,25.900000000000006,6.900000000000006,0,0.10204497690135714,4.885283939780067,0.968,30.78830946966721,30.78830946966721,0.5410950697656803,15.884997389734286,0.03485603480948566,2.0,5
A3F12,-2.3499999999999943,-1.0999999999999943,39.836948929354506,-9.849999999999994,-38.599999999999994,0,0.7834643907747827,36.89295143575228,0.9552,2.594706149065817,2.594706149065817,0.045601162549487116,38.6583271160624,0.1829218330354952,2.0,6
A3F12,-8.849999999999994,15.900000000000006,27.09026577942711,-16.349999999999994,-21.599999999999994,0,0.22060672259571673,10.387673196037621,0.9424,18.197046463643492,18.197046463643492,0.31980749496737243,22.454400120385284,0.22872852503530056,2.0,6
A3F12,12.650000000000006,-11.349999999999994,49.12071864295146,5.150000000000006,-48.849999999999994,0,0.20858270854442632,9.82148849864321,0.9552,16.995440565045673,16.995440565045673,0.29868964086196265,21.486861846807752,0.2666106513998499,2.0,6
A3F12,-14.099999999999994,-13.349999999999994,55.24746600523864,-21.599999999999994,-50.849999999999994,0,0.19196761883577906,9.039122278519812,1.0,19.417324738490617,19.417324738490617,0.3412535103425416,21.45225531812445,0.3122224659897109,2.0,6
A3F12,-4.349999999999994,31.650000000000006,13.215332004910048,-11.849999999999994,-5.849999999999994,1,0.13591104568498102,6.3995669554004895,0.9424,31.94753511618698,31.94753511618698,0.5614681039751667,19.74203491313299,0.12275328622329519,2.0,6
A3F12,26.150000000000006,-11.849999999999994,52.756468797674465,18.650000000000006,-49.349999999999994,0,0.1346882273704651,6.341988016787208,0.928,28.709667361361056,28.709667361361056,0.5045635740133754,19.482137394176362,0.09057053077966191,2.0,6
A3F12,11.150000000000006,12.900000000000006,24.86930839408285,3.6500000000000057,-24.599999999999994,0,0.15514934834581878,7.305444235685858,0.8944,17.050879742699504,17.050879742699504,0.299663967358515,18.868328588459175,0.1738671716142461,2.0,6
A3F12,-26.599999999999994,17.150000000000006,39.71060941360633,-34.099999999999994,-20.349999999999994,0,0.11646335677644541,5.483833834102292,0.936,31.64936808215924,31.64936808215924,0.5562279100555226,17.630363486179185,0.06300908881289971,2.0,6
A3F12,-17.099999999999994,5.650000000000006,40.24403682534842,-24.599999999999994,-31.849999999999994,0,0.14811866860662656,6.974388997708168,0.936,18.00923374272209,18.00923374272209,0.31650674416031793,16.72432672371008,0.35163297418487727,2.0,6
A3F12,-0.3499999999999943,-30.849999999999994,68.7993095895591,-7.849999999999994,-68.35,0,0.11540738306384726,5.434111313706103,0.9728,30.8519853494066,30.8519853494066,0.5422141537681301,16.46124620321461,0.06547135636488846,2.0,6
A16F12,-0.75,-0.75,24.21001858735346,-23.25,6.75,0,0.8319698357497023,38.10677567274784,0.9536,1.0606601717798212,1.0606601717798212,0.01860807318911967,39.46333423086572,0.35364737156270726,2.0,7
A16F12,12.0,-12.0,11.423659658795863,-10.5,-4.5,1,0.2580737095360842,11.819906970330189,0.9632,16.97056274847714,16.97056274847714,0.29772917102591473,23.99904779216607,0.4290923634942438,2.0,7
A16F12,-12.5,-13.5,35.510561809129406,-35.0,-6.0,0,0.2046899436360765,9.374854529005145,1.0,18.398369492974098,18.398369492974098,0.3227784121574403,22.669038896603592,0.4286977205721356,2.0,7
A16F12,-6.25,14.75,36.354160697229695,-28.75,22.25,0,0.21991278832793745,10.072079880371035,0.9456,16.019519343600795,16.019519343600795,0.2810441990105403,22.57274239136202,0.4279287443150302,2.0,7
A16F12,-1.25,31.75,45.87619208260424,-23.75,39.25,0,0.13369000559086977,6.122995817010143,0.9712,31.774596771635043,31.774596771635043,0.5574490661690359,18.706181487213883,0.07703871182543365,2.0,7
A16F12,27.75,-12.0,6.914658342969665,5.25,-4.5,1,0.12911715358664272,5.913556775969349,0.9312,30.233466556119563,30.233466556119563,0.5304116939670098,18.388285042132246,0.09380795575381282,2.0,7
A16F12,11.5,12.5,22.825424421026653,-11.0,20.0,0,0.1348727971008174,6.177168324350266,0.9392,16.98528775146303,16.98528775146303,0.29798750441163213,16.82750886641507,0.2169177716709488,2.0,7
A16F12,7.0,-30.0,27.3221521846285,-15.5,-22.5,0,0.10796903930625731,4.944964385328655,0.9296,30.805843601498726,30.805843601498726,0.5404533965175216,16.639867617307566,0.045870170934778305,2.0,7
A16F12,-25.75,16.5,53.889354236249666,-48.25,24.0,0,0.10861087720983474,4.974360768233227,0.92,30.58287919735485,30.58287919735485,0.536541740304471,16.49738164337724,0.039460290818790676,2.0,7
A16F12,20.75,-22.25,14.853450777512949,-1.75,-14.75,1,0.09795945977622195,4.486522892509506,0.9136,30.424085853152597,30.424085853152597,0.5337558921605718,15.330306325243015,0.04278482082672011,2.0,7
A16F12,-1.0,-1.0,37.476659402887016,-8.5,36.5,0,0.845634351922866,38.186403610459635,0.9568,1.4142135623730951,1.4142135623730951,0.024810764252159563,39.382151085162306,0.41045312953001184,2.0,8
A16F12,-7.5,14.75,54.36048656883049,-15.0,52.25,0,0.2535244786796718,11.447780486411885,0.9664,16.547280743372912,16.547280743372912,0.29030317093636687,23.923536284552686,0.6245623828953283,2.0,8
A16F12,-12.25,-13.75,30.888913868894775,-19.75,23.75,0,0.21035933345861507,9.498638877473748,1.0,18.415346860702897,18.415346860702897,0.3230762607140859,22.827418702327385,0.34620702033161027,2.0,8
A16F12,11.25,-13.0,24.785328321408212,3.75,24.5,0,0.21268853862397827,9.603814774359087,0.9792,17.191931246954194,17.191931246954194,0.30161282889393326,21.40273476017695,0.35743686679267256,2.0,8
A16F12,-1.0,31.5,69.52157938367051,-8.5,69.0,0,0.13407372328036818,6.05396732575768,0.9808,31.51586901863885,31.51586901863885,0.5529099827831377,18.785965209987914,0.0810849975093051,2.0,8
A16F12,10.5,13.5,51.088159097779204,3.0,51.0,0,0.1566929752910011,7.075332840850207,0.9408,17.10263137648707,17.10263137648707,0.30004616449977317,18.57550219413283,0.18800806473004097,2.0,8
A16F12,-24.0,19.25,64.90618229413897,-31.5,56.75,0,0.12047607481354496,5.4399717426642065,0.8912,30.766255865802066,30.766255865802066,0.5397588748386327,17.93284389605671,0.09128896159138108,2.0,8
A16F12,28.75,-10.5,34.359314603175655,21.25,27.0,0,0.11819131545726047,5.336804638988173,0.9136,30.607392897795133,30.607392897795133,0.5369718052244761,17.080090681861662,0.07677878758680784,2.0,8
A16F12,6.25,-30.25,7.3569694847810805,-1.25,7.25,1,0.11289133267581584,5.0974868865519705,0.9696,30.888913868894775,30.888913868894775,0.541910769629733,16.58410068761627,0.020104829284110483,2.0,8
A16F12,1.0,-15.75,22.70049558930377,-6.5,21.75,0,0.1390383886428459,6.278144914743691,1.0,15.78171410208663,15.78171410208663,0.27687217722959,16.22472318530874,0.14280836222483884,2.0,8
A16F12,-1.25,-0.75,45.023604920086086,-23.75,-38.25,0,0.8251461829392619,37.602029690408045,0.96,1.4577379737113252,1.4577379737113252,0.02557435041598816,39.46255876455513,0.40707582988871527,2.0,9
A16F12,-6.5,16.0,36.10055401236939,-29.0,-21.5,0,0.2557621732839932,11.654474390089392,0.9856,17.269916039170543,17.269916039170543,0.3029809831433429,24.168392127507868,0.6255797251477014,2.0,9
A16F12,14.25,-6.0,44.275416429436326,-8.25,-43.5,0,0.21715281553323135,9.895100615415872,0.9296,15.461646096066227,15.461646096066227,0.27125694905379344,21.984105592482837,0.4106003711431997,2.0,9
A16F12,-11.5,-13.5,61.29437168288782,-34.0,-51.0,0,0.18661950742007685,8.503750332130364,1.0,17.7341478509682,17.7341478509682,0.31112540089417895,21.18561663440971,0.40145959936710485,2.0,9
A16F12,-1.5,31.75,24.67919163992208,-24.0,-5.75,0,0.13982469060753855,6.3714071067810805,0.9744,31.785413321207574,31.785413321207574,0.5576388301966241,19.374446153547197,0.057627948393122026,2.0,9
A16F12,6.75,-16.25,56.01004374217182,-15.75,-53.75,0,0.16708939893071173,7.613801238862283,0.9408,17.596164354767776,17.596164354767776,0.30870463780294344,18.631926735366527,0.16633656309196898,2.0,9
A16F12,27.75,-12.0,49.777630518135354,5.25,-49.5,0,0.1253896268667318,5.713634954926691,0.9104,30.233466556119563,30.233466556119563,0.5304116939670098,17.71108463988078,0.07232578682025434,2.0,9
A16F12,11.25,12.75,27.186853440587786,-11.25,-24.75,0,0.13975849061232654,6.36839052335294,0.9376,17.003676073131953,17.003676073131953,0.2983101065461746,17.29736863206208,0.1979409950708692,2.0,9
A16F12,-24.25,19.25,50.185904395557124,-46.75,-18.25,0,0.11190723299491435,5.099275410316224,0.864,30.961669851608455,30.961669851608455,0.5431871903790957,16.911180513347695,0.07622313728305274,2.0,9
A16F12,4.5,-31.0,70.82548976180821,-18.0,-68.5,0,0.11046838070506561,5.033710543641861,0.9872,31.32491021535417,31.32491021535417,0.5495598283395469,16.352323510450276,0.07142907960795182,2.0,9
A13F12,-1.6999999999999886,-1.6999999999999886,36.266789215479236,5.800000000000011,35.80000000000001,0,0.7500206103678613,28.829081233000355,0.9472,2.4041630560342457,2.4041630560342457,0.054889567489366346,36.93642812040366,0.5763752563833009,3.0,10
A13F12,-9.949999999999989,9.550000000000011,47.11374534039935,-2.4499999999999886,47.05000000000001,0,0.2463703852060206,9.469255501016521,0.8704,13.79148287893655,13.79148287893655,0.3148740383318847,22.84768110275681,0.2732806337390591,3.0,10
A13F12,-10.199999999999989,-13.949999999999989,23.704271766919998,-2.6999999999999886,23.55000000000001,0,0.2126236363768172,8.172159708870018,0.9856,17.28127599455548,17.28127599455548,0.3945496802409927,21.803683526015085,0.3591265749118675,3.0,10
A13F12,11.050000000000011,-9.699999999999989,33.42068969964565,18.55000000000001,27.80000000000001,0,0.23148109387738838,8.896966667245017,0.9424,14.703485981222277,14.703485981222277,0.33569602696854517,21.292825216410055,0.3111290500620904,3.0,10
A13F12,-21.19999999999999,15.550000000000011,54.79044168465884,-13.699999999999989,53.05000000000001,0,0.11896530951259572,4.572355758559463,0.8304,26.291491018958965,26.291491018958965,0.6002623520310266,16.857438810844293,0.11936683859334558,3.0,10
A13F12,22.80000000000001,-13.449999999999989,38.68452532990422,30.30000000000001,24.05000000000001,0,0.11454784576352367,4.402570666770193,0.9168,26.47154132271108,26.47154132271108,0.6043730895596138,16.698677861143246,0.10402915931225805,3.0,10
A13F12,-3.6999999999999886,-26.69999999999999,11.449017425089384,3.8000000000000114,10.800000000000011,1,0.11313905790234885,4.348423989615224,1.0,26.95514793133214,26.95514793133214,0.615414336331784,15.821969796699788,0.21274157525885215,3.0,10
A13F12,10.550000000000011,11.050000000000011,51.79676630833243,18.05000000000001,48.55000000000001,0,0.13932259096267954,5.3547899665639935,0.856,15.277597978739998,15.277597978739998,0.3488036068205479,15.696734991052564,0.3511254425988884,3.0,10
A13F12,-0.19999999999998863,24.05000000000001,61.98138833553183,7.300000000000011,61.55000000000001,0,0.10665211229427018,4.0990988957216805,0.984,24.050831586454564,24.050831586454564,0.549105743982981,14.977801612318798,0.5925018680042708,3.0,10
A13F12,6.550000000000011,-27.44999999999999,17.27440302875907,14.050000000000011,10.050000000000011,1,0.08896700944891317,3.4193760424616584,0.896,28.220648468807365,28.220648468807365,0.6443070426668348,13.962295896015757,0.003148908154923175,3.0,10
A13F12,-0.6999999999999886,-1.4499999999999886,36.97083309853865,-8.199999999999989,36.05000000000001,0,0.7010019923833283,26.583986636883967,0.9472,1.6101242188104468,1.6101242188104468,0.036760826913480524,35.69306114244208,0.6001224457706389,3.0,11
A13F12,9.800000000000011,-11.949999999999989,25.653313626118567,2.3000000000000114,25.55000000000001,0,0.27632278834161117,10.478337361755361,0.9312,15.454530080206254,15.454530080206254,0.3528431525161245,23.92610307288296,0.33095904098504497,3.0,11
A13F12,-8.949999999999989,10.300000000000011,50.55138474859022,-16.44999999999999,47.80000000000001,0,0.2566549543952454,9.732494348104394,0.8944,13.645237264335128,13.645237264335128,0.3115350973592495,22.49533852172283,0.42691613128157163,3.0,11
A13F12,-11.199999999999989,-12.949999999999989,30.860857084663092,-18.69999999999999,24.55000000000001,0,0.21483446501830283,8.146592308924694,0.9888,17.121404732088997,17.121404732088997,0.39089965141755706,21.782929032606862,0.19870192963289438,3.0,11
A13F12,-0.6999999999999886,23.55000000000001,61.59823455262335,-8.199999999999989,61.05000000000001,0,0.13600062810772626,5.157132238251652,0.9936,23.560401100151086,23.560401100151086,0.5379087009166915,18.076569442342322,0.4958455859974011,3.0,11
A13F12,-0.9499999999999886,-14.449999999999989,24.550050916444153,-8.449999999999989,23.05000000000001,0,0.16911736436190525,6.412945054307213,0.8608,14.48119470209553,14.48119470209553,0.330620883609487,18.01461676365905,0.12318319069528141,3.0,11
A13F12,9.800000000000011,11.300000000000011,48.85417075337582,2.3000000000000114,48.80000000000001,0,0.15923526832921178,6.038206972585754,0.88,14.95760676044134,14.95760676044134,0.341497871242953,17.121759492311245,0.3460773984066856,3.0,11
A13F12,22.80000000000001,-13.949999999999989,28.08366963201214,15.300000000000011,23.55000000000001,0,0.11037231294848869,4.185294064355813,0.8832,26.729057222431173,26.729057222431173,0.6102524480007118,16.092379330289084,0.08526961182438716,3.0,11
A13F12,-21.69999999999999,15.050000000000011,60.11773864675884,-29.19999999999999,52.55000000000001,0,0.11047046626774526,4.189016072979869,0.84,26.40819001749268,26.40819001749268,0.6029267127281434,16.014752256987947,0.1228417372797088,3.0,11
